SampleID,StationID,Station_D,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,Data Source,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments
BH,124,Hingham,9/27/2018 12:44,42.272975,-70.897137,1,18.2,30.6,,,,,,,,,,2086.963135,1943.627808,18.20000076,11,7.878133752,591.0104592,593.0675184,1810.510667,112.477074,20.64009682,49.2549501,2.256780092,0,0,13.25164559,2.763626131,1.770549121,605.3366191,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,141,Peddocks,9/27/2018 13:04,42.305944,-70.931408,18.29268293,17.8,30.7,,,,,,,,,,2122.092285,1958.321289,17.79999924,28.29268265,7.929849837,523.3123281,525.1429303,1814.448402,125.3949224,18.47799001,54.40996217,2.456072454,0,0,12.63345199,3.068616485,1.965040217,535.7308102,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,141,Peddocks,9/27/2018 13:11,42.305944,-70.931408,1,17.7,30.8,,,,,,,,,,2107.235107,1956.870728,17.70000076,11,7.89907306,563.826746,565.8015527,1820.061303,116.8540955,19.95538059,51.21080419,2.267707434,0,0,13.06089907,2.865384443,1.834628785,577.1354373,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,38,Dorchester,9/27/2018 13:28,42.320491,-71.017133,1,18.3,29.4,,,,,,,,,,2042.541992,1902.060791,18.29999924,11,7.890010374,566.060329,568.0280776,1772.007613,110.2112695,19.84193378,47.83616653,2.288798773,0,0,13.29873927,2.729767404,1.742685905,579.8626205,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,38,Dorchester,9/27/2018 13:34,42.320491,-71.017133,8.231707317,18.2,29.2,,,,,,,,,,2055.922607,1923.052979,18.20000076,18.23170662,7.871723292,598.0787705,600.1604316,1795.844886,106.1602997,21.04775801,45.60391975,2.166822109,0,0,13.6664804,2.629342053,1.677184526,612.5859225,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,9/27/2018 14:02,42.3676987,-71.0477727,15.24390244,17.9,29.9,,,,,,,,,,2078.011963,1968.594482,17.89999962,25.24390221,7.798340401,725.3008117,727.8348051,1850.005131,92.94086334,25.64850662,40.33716319,1.804069056,0,0,14.66032942,2.287784145,1.461748321,742.6105066,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,H2,Inner Harbor,9/27/2018 14:06,42.3676987,-71.0477727,1,19.1,23.9,,,,,,,,,,1823.859131,1741.412231,19.10000038,11,7.801445117,669.4198373,671.7236945,1644.028487,73.75173992,23.63198518,30.55352974,1.789766335,0,0,15.71872526,1.896369036,1.185478874,686.4979634,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,9/27/2018 14:11,42.3699199,-71.0564037,12.07317073,18.3,29.7,,,,,,,,,,2088.631104,2000.441284,18.29999924,22.07317162,7.730292396,869.1289487,872.1502295,1888.04495,81.98105168,30.41530781,35.04799849,1.594964438,0,0,15.57048235,2.022963555,1.292901172,890.317958,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,C2,Charles,9/27/2018 14:16,42.3699199,-71.0564037,1,19.3,18.3,,,,,,,,,,1461.13269,1452.976563,19.29999924,11,7.572091372,1007.758112,1011.21773,1385.813203,30.69620721,36.46719423,13.0241375,0.930139116,0,0,18.92032109,0.821114208,0.497464409,1033.81451,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,M2,Mystic,9/27/2018 15:17,42.3737104,-71.0463438,15.24390244,18.6,29.7,,,,,,,,,,2082.753906,1962.479858,18.60000038,25.24390221,7.820878677,688.3370335,690.7208624,1839.009119,99.58867047,23.88211248,42.56160375,2.021268706,0,0,14.20494482,2.45742155,1.571762595,705.3882382,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,M2,Mystic,9/27/2018 15:26,42.3737104,-71.0463438,1,19.5,23.8,,,,,,,,,,1820.931885,1724.730835,19.5,11,7.845245576,599.2189586,601.2709383,1622.26378,81.54150435,20.92554396,33.55093061,2.048738191,0,0,14.97847333,2.10034838,1.313598481,614.8375285,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,141,Peddocks,10/24/2018 12:36,42.305944,-70.931408,15.24,11.3,29.67,,,,,,,,,,2156.604248,2016.758057,11.30000019,25.23999977,7.981185534,461.270519,463.0234394,1887.447535,109.3116503,19.99889548,49.10004844,1.44406221,0,0,13.98087314,2.674045677,1.683816089,469.1173505,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,141,Peddocks,10/24/2018 12:46,42.305944,-70.931408,1,11.2,31.08,,,,,,,,,,2145.271973,2004.985474,11.19999981,11,7.967578607,470.8943397,472.6861469,1876.196029,108.4713268,20.31810917,50.72621295,1.418059037,0,0,13.81887801,2.639312498,1.668380244,478.8607562,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,10/24/2018 13:01,42.346533,-70.960667,9.144,10.4,31.35,,,,,,,,,,2146.924072,2023.624756,10.39999962,19.1439991,7.930132758,515.787941,517.771011,1902.592149,98.22303965,22.80953309,46.69134907,1.206529303,0,0,14.55757095,2.381907951,1.504780481,524.1784284,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,10/24/2018 13:01,42.346533,-70.960667,9.144,10.4,31.35,,,,,,,,,,2147.216064,2032.069702,10.39999962,19.1439991,7.906933835,547.4033022,549.5079251,1914.181022,93.68105062,24.20764958,44.5418389,1.143770658,0,0,14.9162154,2.271764752,1.435197047,556.3080868,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,10/24/2018 13:11,42.346533,-70.960667,1,10.5,30.81,,,,,,,,,,2118.165527,2008.262817,10.5,11,7.899701535,552.5562238,554.6779049,1893.534052,90.29782248,24.43091424,42.92339131,1.125343023,0,0,15.10465517,2.199681677,1.387690452,561.5906566,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,124,Hingham,10/24/2018 13:36,42.272975,-70.897137,7.62,10.3,30.61,,,,,,,,,,2119.635986,1991.644287,10.30000019,17.62000084,7.957013484,477.3151072,479.1526417,1869.933163,100.4430789,21.26802653,47.57297241,1.254876358,0,0,14.33125955,2.446313577,1.541973982,485.0445835,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,124,Hingham,10/24/2018 13:36,42.272975,-70.897137,7.62,10.3,30.61,,,,,,,,,,2118.568359,1993.112061,10.30000019,17.62000084,7.950005317,485.7452144,487.6152026,1872.497592,98.97078936,21.64365206,46.90586475,1.234789053,0,0,14.43891176,2.410455638,1.519371806,493.6112049,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,124,Hingham,10/24/2018 13:40,42.272975,-70.897137,1,10.5,30.84,,,,,,,,,,2125.851074,1998.8927,10.5,11,7.947596561,490.5342902,492.4178222,1877.179888,100.0279441,21.68492064,47.36963713,1.257185748,0,0,14.36760371,2.4363058,1.537098434,498.5545474,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,139,Hangman's,10/24/2018 14:00,42.290161,-70.967209,9.144,10.5,31.33,,,,,,,,,,2139.036865,2012.032959,10.5,19.1439991,7.939932328,501.3829679,503.3081562,1889.764952,100.1658032,22.10226019,47.70573868,1.24617224,0,0,14.36812337,2.429393,1.534964926,509.5789089,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,139,Hangman's,10/24/2018 14:04,42.290161,-70.967209,1,10.6,31.03,,,,,,,,,,2118.443848,1993.394043,10.60000038,11,7.939040076,499.2498236,501.1643377,1872.707237,98.71286899,21.97388498,47.07345256,1.249126246,0,0,14.40470554,2.401849508,1.516436218,507.451739,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,11/30/2018 11:36,42.346533,-70.960667,1,6.9,27.14,,,,,,,,,,1939.022705,1857.43689,6.900000095,11,7.928983567,471.3420536,473.2390595,1763.325687,70.05694616,24.05421122,34.81351842,0.7815528,0,0,16.59951166,1.735886974,1.075191597,477.8579559,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,11/30/2018 11:36,42.346533,-70.960667,1,6.9,27.14,,,,,,,,,,1927.959106,1850.435669,6.900000095,11,7.915320939,484.9382182,486.8899445,1758.005091,67.68246514,24.74807041,33.84413296,0.75734837,0,0,16.7879012,1.677051542,1.0387495,491.6420759,Y,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
BH,SG1,,11/30/2018 12:01,42.346533,-70.960667,5.4864,6.7,30.21,,,,,,,,,,2095.602539,1990.439331,6.699999809,15.48639965,7.955670882,465.2206378,467.0979464,1881.569238,85.38656559,23.48356672,42.4126397,0.858707062,0,0,15.54499908,2.082523547,1.303655227,471.5864787,N,ToRies_Labprocessed2018_sharedSeaGlass,,,,,,,,,,
WN1910B3,N01,N01-s,2/5/2019 13:46,42.42065048,-70.86226654,1.235242605,2.842744112,32.09548569,25.58024597,29.1458931,0.712486088,0.259521335,11.22338867,103.0382309,2045.511353,604.2563477,8.313913345,2184.968018,2024.684082,2.842744112,11.23524284,8.237282976,290.4483236,291.6820042,1892.115392,115.8986054,16.67010437,60.16444015,0.898280856,0,0,13.39506311,2.80522917,1.756881912,293.8155673,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1910B1,N01,N01-m1,2/5/2019 13:44,42.42045212,-70.8626709,11.33989429,3.308222294,32.36500168,25.75529861,29.75841713,0.72496289,1.89781189,10.98485279,102.2193146,2042.921875,55.00408936,8.304717064,2188.763916,2033.229004,3.308222294,21.33989525,8.213314399,310.0654658,311.3742925,1902.468165,113.2979854,17.4628358,58.80980666,0.897644947,0,0,13.56648618,2.732409712,1.713459278,313.7284912,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1910B1,N01,N01-m2,2/5/2019 13:44,42.42045212,-70.8626709,11.33989429,3.308222294,32.36500168,25.75529861,29.75841713,0.72496289,1.89781189,10.98485279,102.2193146,2042.921875,55.00408936,8.304717064,2199.699707,2035.876709,3.308222294,21.33989525,8.232999561,296.0587539,297.3084565,1900.75783,118.4449255,16.6739801,61.12011431,0.939267883,0,0,13.27449185,2.856538567,1.7912989,299.5563081,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1910AF,N01,N01-d,2/5/2019 13:42,42.42016983,-70.8633194,30.36745262,4.053956509,32.59845734,25.87106705,30.58785439,0.701681316,1.192512751,10.37612343,98.51298523,2060.989014,1.630377769,8.280604362,2203.746826,2057.118652,4.053956509,40.36745453,8.173201738,347.8114221,349.2650383,1929.286766,108.7995883,19.03221973,55.98003844,0.889494439,0,0,13.94318419,2.609984989,1.639325236,352.0490418,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191097,F22,F22-s,2/5/2019 12:14,42.48021698,-70.61717224,1.438315153,4.392767429,32.60633469,25.84288788,30.86820984,0.644303858,0.499917179,10.53968906,100.9080353,1225.26416,410.2684021,8.281092644,2207.331299,2059.129639,4.392767429,11.43831539,8.172843845,351.2304607,352.6917579,1930.093394,110.0536644,18.98247449,56.22102415,0.918176874,0,0,13.87391782,2.655069141,1.667741565,355.5712735,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191095,F22,F22-m1,2/5/2019 12:11,42.47999954,-70.61723328,44.26106262,4.150739193,32.64704132,25.90013123,30.71697998,0.630886853,1.241743445,10.36416531,98.6661377,2703.968018,0.574565649,8.266830444,2212.178711,2059.0896,4.150739193,54.26106262,8.186324975,337.1373629,338.544553,1927.9575,112.7542412,18.37774436,57.79304571,0.927924172,0,0,13.69874178,2.696532193,1.694349873,341.2615908,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191095,F22,F22-m2,2/5/2019 12:11,42.47999954,-70.61723328,44.26106262,4.150739193,32.64704132,25.90013123,30.71697998,0.630886853,1.241743445,10.36416531,98.6661377,2703.968018,0.574565649,8.266830444,2215.729004,2061.681152,4.150739193,54.26106262,8.188378143,335.8966116,337.2986229,1929.964529,113.4064853,18.31010959,58.02752716,0.932321333,0,0,13.67210819,2.712130696,1.704151099,340.0056613,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191093,F22,F22-d,2/5/2019 12:09,42.47980118,-70.61730957,77.88052368,4.142044544,32.65377808,25.90658951,30.7301178,0.639950156,1.047213793,10.26371098,97.69327545,2229.067139,0.058673609,8.266870499,2204.16333,2065.243164,4.142044544,87.88052368,8.14878225,368.6161627,370.1549216,1940.813337,104.3305942,20.09926782,53.84489113,0.852855459,0,0,14.26828835,2.478144262,1.557771712,373.1238138,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191066,N07,N07-s,2/5/2019 10:19,42.35547256,-70.70763397,1.470226526,3.371295214,32.32903671,25.72094345,29.77661705,0.686469853,0.652503788,11.03057003,102.7821198,563.2391357,165.5776825,8.32188797,2198.715576,2040.991821,3.371295214,11.47022629,8.217695059,308.6898429,309.9917649,1908.717625,114.9256316,17.34853614,59.24297113,0.911301424,0,0,13.51256824,2.777668963,1.741598081,312.3461107,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191065,N07,N07-m,2/5/2019 10:18,42.3554039,-70.70751953,8.369060516,3.564561129,32.45576477,25.80429077,30.04677391,0.681138217,2.287897587,10.91200924,102.2550735,558.7814941,39.29899597,8.315163612,2196.787598,2038.714966,3.564561129,18.36906052,8.2137729,311.568848,312.879524,1906.250151,115.092015,17.37277601,59.43704104,0.924172998,0,0,13.47674331,2.775795689,1.741465447,315.2885416,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191060,N07,N07-d,2/5/2019 10:14,42.35503387,-70.70713806,41.76544952,4.004185677,32.57183456,25.85488892,30.52832031,0.679400146,1.321401715,10.38571262,98.46562195,523.0330811,-0.013061685,8.294894218,2204.138428,2060.759277,4.004185677,51.76544952,8.165282775,354.49175,355.9742686,1934.413399,106.9097751,19.43617256,55.04472016,0.869350432,0,0,14.08672085,2.559134063,1.607417581,358.8018034,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191035,F06,F06-s,2/5/2019 8:23,42.17089081,-70.57845306,1.461523533,2.573724747,32.16068649,25.65406418,28.97828865,0.741602838,0.758666635,10.71981525,97.78904724,457.3716431,82.9484024,8.285147667,2184.455811,2037.732178,2.573724747,11.46152306,8.205360498,314.2746239,315.6143284,1911.712959,107.8063083,18.21289573,56.32553511,0.812534192,0,0,13.96186322,2.608782436,1.633673243,317.8788409,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191033,F06,F06-m,2/5/2019 8:21,42.1707077,-70.57813263,14.19474316,2.571092367,32.19094086,25.67850304,29.00639915,0.639559627,0.811316192,10.72329712,97.83467102,530.8651123,7.614862919,8.285054207,2181.222168,2049.747314,2.571092367,24.1947422,8.163428875,348.9581314,350.4457389,1930.51999,99.00616363,20.22123489,51.95978708,0.738787036,0,0,14.626564,2.389188838,1.496500383,352.9596487,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN191031,F06,F06-d,2/5/2019 8:19,42.17051315,-70.57784271,27.72410393,3.346782684,32.34069061,25.73256874,29.77743912,0.644104898,0.960717857,10.47262096,97.5309906,426.6881409,0.598286271,8.278776169,2196.626953,2054.72168,3.346782684,37.72410583,8.175879105,342.4972098,343.9421902,1929.807305,105.6496203,19.26465727,54.70131148,0.827586853,0,0,14.16875773,2.539701533,1.592904673,346.5498119,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192099,N01,N01-s,3/20/2019 14:00,42.41956711,-70.86373138,1.288585901,3.365890503,32.30098724,25.6990757,29.74865341,0.661312521,0.276795328,10.9511137,102.0089111,2307.091797,956.5945435,8.254387856,2200.29126,2058.479248,3.365890503,11.28858566,8.176542832,343.7966241,345.2467162,1933.370271,105.780331,19.3286342,54.54079701,0.827991683,0,0,14.18625622,2.557087565,1.60317151,347.8678499,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192097,N01,N01-m1,3/20/2019 13:59,42.41930389,-70.86348724,14.57885456,2.967639446,32.2917366,25.72648239,29.41643333,0.678817987,0.601059794,10.94027805,100.8883514,2313.524414,124.5354996,8.251333237,2195.685303,2059.639893,2.967639446,24.57885551,8.167085776,349.3382649,350.8196013,1937.577964,102.1282477,19.9336852,53.08153304,0.778044436,0,0,14.4434823,2.462662593,1.543535781,353.4084666,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192097,N01,N01-m2,3/20/2019 13:59,42.41930389,-70.86348724,14.57885456,2.967639446,32.2917366,25.72648239,29.41643333,0.678817987,0.601059794,10.94027805,100.8883514,2313.524414,124.5354996,8.251333237,2193.301758,2055.517578,2.967639446,24.57885551,8.172066444,344.504631,345.9654709,1932.807867,103.0518922,19.65787191,53.61154906,0.787018595,0,0,14.35771372,2.484934833,1.557495468,348.5185152,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192095,N01,N01-d,3/20/2019 13:57,42.41910934,-70.86336517,29.24569893,2.916662216,32.29080963,25.7301178,29.37990952,0.670607924,0.816786289,10.92389107,100.6072845,2324.188965,18.50020981,8.249860764,2185.124512,2059.979248,2.916662216,39.24569702,8.138069643,373.5930917,375.1783601,1942.933266,95.68777145,21.35832701,50.10005357,0.724804149,0,0,14.90813722,2.30048066,1.44206269,377.9369163,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19207A,F22,F22-s,3/20/2019 12:35,42.48010254,-70.61804199,1.242169142,3.602295399,32.11878967,25.53248596,29.79249001,0.592075348,0.282913208,10.99478722,102.896553,2258.6875,1012.121399,8.267884254,2184.829102,2048.445313,3.602295399,11.24216938,8.162581511,355.5138542,357.0086402,1926.091672,102.5185983,19.83513,52.89029413,0.818802168,0,0,14.37427159,2.480218017,1.554681487,359.765324,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192078,F22,F22-m1,3/20/2019 12:32,42.4799614,-70.61792755,37.01348114,3.407536268,32.3957901,25.77105141,29.87805748,0.541586757,0.626017153,10.70315552,99.86608887,2279.986084,13.83925343,8.24788475,2213.626465,2069.791748,3.407536268,47.01348114,8.177114352,343.780681,345.2298991,1943.319053,107.1855721,19.28715372,55.1079152,0.836738733,0,0,14.1385466,2.570986528,1.613028901,347.8585525,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192078,F22,F22-m2,3/20/2019 12:32,42.4799614,-70.61792755,37.01348114,3.407536268,32.3957901,25.77105141,29.87805748,0.541586757,0.626017153,10.70315552,99.86608887,2279.986084,13.83925343,8.24788475,2211.130371,2069.461426,3.407536268,47.01348114,8.171631169,348.2779955,349.7461722,1944.041735,105.8801902,19.5394669,54.51065746,0.826241073,0,0,14.22327042,2.539675231,1.593384291,352.4092134,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192076,F22,F22-d,3/20/2019 12:28,42.47963333,-70.61781311,78.89186859,3.685944319,32.55735779,25.87424088,30.26468849,0.643508792,0.443111122,10.4764595,98.5369339,2271.467285,0.5261482,8.240075111,2222.977539,2076.590088,3.685944319,88.89186859,8.174705182,346.2378948,347.6920545,1948.501834,108.8801443,19.20822275,55.86178044,0.862177369,0,0,14.04088298,2.587185609,1.625136455,350.3921575,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19204B,N07,N07-s,3/20/2019 10:25,42.3566246,-70.70638275,1.561284065,3.239721775,32.29081345,25.70218658,29.63550186,0.537232041,0.231811121,10.92284012,101.4178543,2163.393066,753.4349365,8.253682137,2194.141846,2056.897949,3.239721775,11.56128407,8.166388649,351.2598833,352.7439556,1934.131715,102.9287449,19.83739054,53.36240906,0.798779075,0,0,14.36855889,2.487823101,1.559646413,355.3980011,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192049,N07,N07-m,3/20/2019 10:23,42.35654449,-70.70630646,25.55490875,3.058959484,32.39479446,25.80095482,29.58207321,0.597602665,0.468410254,10.52042198,97.3067627,2163.856934,38.28050232,8.241430283,2210.290771,2080.424316,3.058959484,35.55490875,8.144491271,372.0077352,373.5832724,1960.318285,98.97129219,21.13464568,51.29038298,0.748709146,0,0,14.7556049,2.379159925,1.49213056,376.3579084,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192047,N07,N07-d,3/20/2019 10:21,42.35644531,-70.70625305,49.07946777,3.046561003,32.41613007,25.81915855,29.59972572,0.601614118,0.391829073,10.50984097,97.19245148,2156.561768,2.583926678,8.246108055,2201.925293,2072.55542,3.046561003,59.07946777,8.141585071,371.790843,373.3657229,1953.070139,98.36784056,21.11749908,51.38268497,0.745907463,0,0,14.74192755,2.351944315,1.475871519,376.1361136,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN192021,F06,F06-s,3/20/2019 8:17,42.17058563,-70.57628632,1.540976763,3.078195572,32.17598343,25.62466621,29.40651321,0.663934886,0.607519627,11.05753708,102.1747284,1563.730713,83.27927399,8.245200157,2183.740234,2059.005859,3.078195572,11.54097652,8.137545468,376.3401842,377.93366,1941.97299,95.62993659,21.40297285,49.78401886,0.732629458,0,0,14.92357656,2.313499216,1.449513523,380.744918,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19201F,F06,F06-m,3/20/2019 8:15,42.17082214,-70.57662201,15.64073277,3.282692671,32.26572418,25.6784668,29.65647316,0.631210089,1.229094028,10.92404747,101.5213242,1548.623291,24.08558273,8.23993969,2197.692627,2066.663818,3.282692671,25.64073372,8.149741675,367.3394653,368.8905824,1946.355889,99.57858174,20.72946146,51.4175259,0.771060456,0,0,14.66988297,2.401502856,1.505349944,371.6748395,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN19201C,F06,F06-d,3/20/2019 8:13,42.17101288,-70.57688904,29.22538567,3.252781391,32.29787445,25.70680618,29.66432571,0.568900704,0.763452947,10.86879158,100.9537964,1538.859985,4.283183575,8.245179176,2204.527344,2063.754395,3.252781391,39.22538757,8.173969547,345.1719682,346.6300644,1939.089731,105.1770026,19.48774712,54.27676457,0.815388364,0,0,14.25308674,2.528190078,1.585389307,349.2405826,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,,5/15/2019 12:05,42.346533,-70.960667,1,10.35,29.06,,,,,,,,,,1979.785791,1858.687498,10.35000038,11,8.087595498,433.3247581,434.9918598,1745.659568,93.57942775,19.44849789,45.70703468,1.271126893,0,0,14.28121793,2.301169916,1.443413972,440.363483,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,,5/15/2019 12:05,42.346533,-70.960667,1,10.35,29.06,,,,,,,,,,1983.526086,1868.936011,10.35000038,11,8.067536196,457.1230738,458.8817331,1758.411103,90.00828223,20.51661477,43.89610208,1.213752483,0,0,14.60419288,2.213353471,1.388330911,464.5483673,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
BH,SG1,,5/15/2019 12:30,42.346533,-70.960667,6.7,,,,,,,,,,,,1990.706651,1868.83583,8.220999718,16.70000076,8.130740006,385.3778245,386.9021806,1756.535641,93.63869407,18.66143166,45.78044909,1.122937994,0,0,14.45150545,2.306220605,1.437753695,391.0362835,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1940C5,N01,N01-s,5/16/2019 14:40,42.41975021,-70.86563873,1.860487223,10.11152363,27.54410934,21.12038803,30.77671432,1.07528913,1.353178501,10.76759052,114.0209198,2613.349121,993.5844116,8.569379807,1937.176902,1772.223236,10.11152363,11.86048698,8.243407559,286.998142,288.1057143,1639.947503,119.1790389,13.09673185,57.15798165,1.720960035,0,0,12.35447661,2.953098647,1.841426673,291.6094144,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1940C4,N01,N01-m1,5/16/2019 14:39,42.41962051,-70.86547852,7.389984131,8.977403641,28.3921051,21.95288467,30.74422264,1.047099233,4.199692249,10.47633934,108.7298203,2647.126465,150.3414612,8.571350098,1960.692734,1805.768537,8.977403641,17.38998413,8.21614515,305.5838239,306.7806633,1678.822536,112.532053,14.41399167,55.33883471,1.475255952,0,0,12.82073419,2.771107802,1.730250701,310.2328108,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1940C4,N01,N01-m2,5/16/2019 14:39,42.41962051,-70.86547852,7.389984131,8.977403641,28.3921051,21.95288467,30.74422264,1.047099233,4.199692249,10.47633934,108.7298203,2647.126465,150.3414612,8.571350098,1950.640318,1797.777746,8.977403641,17.38998413,8.211953978,307.3418557,308.5455806,1672.264839,111.0159627,14.49691574,54.89049607,1.461087735,0,0,12.8661787,2.733773999,1.706939865,312.0175883,Y,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1940C1,N01,N01-d,5/16/2019 14:35,42.41930389,-70.86495209,27.8126564,5.861275196,31.57428932,24.86350632,31.21181107,1.931937218,0.669777751,8.68644619,85.5891571,2098.990723,0.758166492,8.564134598,2128.393527,2000.591629,5.861275196,37.8126564,8.117904341,399.5172004,401.1473257,1882.301011,97.68346369,20.6072427,49.81243939,0.923069997,0,0,14.50283742,2.355796712,1.479162115,404.780573,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1940A9,F22,F22-s,5/16/2019 13:25,42.48011017,-70.61959076,1.796664119,11.39040565,27.04956055,20.52846336,31.24794006,1.038951039,2.362265587,10.51089191,114.1262207,1169.564819,317.6853333,8.557265282,1869.578916,1719.602176,11.39040565,11.79666424,8.20218192,313.8935802,315.0850463,1596.64772,109.1804399,13.77399072,52.82866665,1.750000522,0,0,12.6806588,2.715802662,1.694009898,319.2632098,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
WN1940A8,F22,F22-m1,5/16/2019 13:24,42.48011017,-70.61934662,10.45073605,8.715581894,28.1187706,21.77694893,30.27462769,0.966166198,3.799008846,10.3700943,106.8007584,1179.830444,13.53996563,8.567956924,2026.695577,1896.951672,8.715581894,20.450737,8.145214817,380.6856199,382.1817068,1779.337817,99.46879281,18.14508711,47.21517408,1.214410874,0,0,14.2042844,2.451006001,1.528265898,386.4066535,N,ToRies_Labprocessed2019_sharedSeaGlass,,,,,,,,,,
